Country,State,LGA,District/Ward,Postal Code,Locality,Suburb,Latitude,Longitude
Nigeria,Niger,Shiroro,Kuta,921101,G. Zar,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,G. Zarumai,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,G. Zarumaji,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,G.Bakai,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,G.Barga,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,G.Karba,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Gbakopoi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,232104,Gboyi,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,921101,Gijiwa,,9.783330,6.316670
Nigeria,Niger,Shiroro,Kuta,921101,Gilwa,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Gunu,,9.673610,6.737500
Nigeria,Niger,Shiroro,Kuta,921101,Gurusu,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Gusoro,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Gwada,,9.758610,6.807220
Nigeria,Niger,Shiroro,Kuta,921101,Gwadna,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Gwarame,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,232104,Igboawu,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,921101,Igu,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Ikanpini,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Ikwa,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Jataye,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kafa,,9.883330,6.583330
Nigeria,Niger,Shiroro,Kuta,921101,Kakuru,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kamache,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kamari,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kami,,9.850560,6.463610
Nigeria,Niger,Shiroro,Kuta,921101,Kapana,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Katipe,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kato,,9.766670,6.300000
Nigeria,Niger,Shiroro,Kuta,921101,Kongo,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,232104,Konko,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,921101,Kperi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kubi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kuchehuru,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kuchi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kudami,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kudodna,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kufe,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kukuwari,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kulumi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kuna,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kuno,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kurmi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kushayi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kushi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kuta,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,232104,Kuta,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,921101,Kutitibi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kwamie,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Kwochi,,9.800000,6.450000
Nigeria,Niger,Shiroro,Kuta,921101,Lappa,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Lowa,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Lukuma,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Lukumbasa,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Luma,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Magayeba,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Maiganga,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Maikakaki,,9.883330,6.383330
Nigeria,Niger,Shiroro,Kuta,921101,Makama,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,N. Gurusupe,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Nabi,,9.566670,6.816670
Nigeria,Niger,Shiroro,Kuta,921101,Nako,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Naza,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Nungbai,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Obaba,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,232104,Odoogun,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,232104,Ojegeba,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,232104,Oke Osun,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,232104,Otaawodi,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,921101,Piwa,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Rafin Kuta,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Rowo,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Sabongida,,9.816670,6.333330
Nigeria,Niger,Shiroro,Kuta,921101,Sakwata,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,232104,Seke,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,921101,Shaga,,9.966670,6.766670
Nigeria,Niger,Shiroro,Kuta,921101,Shakada,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Shakwati,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,She,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Shinoro,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Shiri,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,232104,Songba,,7.650000,4.283330
Nigeria,Niger,Shiroro,Kuta,921101,Sumaila,,9.933330,6.583330
Nigeria,Niger,Shiroro,Kuta,921101,T-Dama,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,T. Sawadna,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,T. Wakili,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Tagnari,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Tankita,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Taya,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Tepai,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Twalayi,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,U. Agmay,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,U. Kwaipe,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,U. Kwase,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Ubandoma,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Ugba,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Yadna,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Yanuako,,9.866670,6.716670
Nigeria,Niger,Shiroro,Kuta,921101,Zuba,,9.866670,6.716670
Nigeria,Anambra,Ogbaru,Amiyi,431105,Abilibaose,,5.917966,6.706438
Nigeria,Anambra,Ogbaru,Amiyi,431105,Ibelenta,,5.917966,6.706438
Nigeria,Anambra,Ogbaru,Amiyi,431105,Umuekeke,,5.917966,6.706438
Nigeria,Anambra,Ogbaru,Amiyi,431105,Umumaika,,5.917966,6.706438
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Akpa Utong,,4.861110,7.951030
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Abasi,,4.847150,7.971480
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Abasi Ebin,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Akpa,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Akpa Erong,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Akpa Eyoho,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Akpa-Ndua,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Akpabin,,4.712620,7.947730
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Akpasia,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Akpaso,,4.889560,7.974460
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Annung,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Atang Esen,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Atang Uma,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Ebre,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Ediom,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Edung,,5.223230,7.877780
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Enua,,5.125140,7.810110
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Itok,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Iyan,,4.871460,7.956890
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Mbang,,5.056590,7.875200
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Mbride,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Nkim,,4.896330,7.986770
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Nko,,4.745000,8.012800
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Nkwo,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Obio Edim,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Obio Nko,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Obio-Ata,,4.775640,7.859880
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Obong Ediene,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Oku Akpan,,4.863000,7.978850
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Ossom,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Udo Eyoho,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Udo-Nkan,,4.872640,7.938800
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ikot Ukop,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Mbak Ekpe,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ndikpo Atang,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ntuk Otong,,4.854950,7.986690
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Ntuk Otong Ibiaku,,4.899601,7.937748
Nigeria,Akwa Ibom,Ibesikpo Asutan,Asutan Epe,521109,Obio Aduang,,4.899601,7.937748
Nigeria,Nasarawa,Doma,Doma,950103,Awuse,,8.383330,8.350000
Nigeria,Nasarawa,Doma,Doma,950103,Doma,,8.383330,8.350000
Nigeria,Nasarawa,Doma,Doma,950103,Gwanshigid,,8.383330,8.350000
Nigeria,Nasarawa,Doma,Doma,950103,Kwarra,,8.333330,8.483330
Nigeria,Nasarawa,Doma,Doma,950103,Okuba,,8.383330,8.350000
Nigeria,Nasarawa,Doma,Doma,950103,Osabonya,,8.383330,8.350000
Nigeria,Nasarawa,Doma,Doma,950103,Osote,,8.383330,8.350000
Nigeria,Nasarawa,Doma,Doma,950103,Wunge,,8.383330,8.350000
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Akoka,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Akurjini,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Amawa Lisuru,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Ampaga,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Boto,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Burgu,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Dankurasa,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Digabi,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Dinarah,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Dutsen Bako,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Fadan Ikulu,,9.933330,8.233330
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Gida Ali,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Jirayi,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Kachia,,9.866670,7.950000
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Kwarkwano,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Lisuri Gida,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Lisuru Daji,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Makama,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Nauta,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Sabon Kaura Akupal,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Sabon Kaura Fadan Ikulu,,9.900000,8.091665
Nigeria,Kaduna,Zangon Kataf,Anchuna,802134,Sani,,9.900000,8.091665
